pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Blister,trial_aligned_chemo,2,180,7,933,182,940,1.480952380952381,0.30516873869686884,7.186908999965106,1.4756671899529044,0.0013258090192195722,0.35115316664118695,-2.346627523518645,1.4598930481283423,1.9848913196029652,0.8572336499244786,False,False,False,False,False,False
Hepatic function abnormal,trial_aligned_chemo,3,179,11,929,182,940,1.4154393092940578,0.39095201053226913,5.124589167778364,1.4085914085914086,0.02792492825061978,0.3369769813253328,-1.9368066854887762,2.270944741532977,1.7826029904303449,0.838570275533015,False,False,False,False,False,False
Metastases to liver,trial_aligned_chemo,3,179,11,929,182,940,1.4154393092940578,0.39095201053226913,5.124589167778364,1.4085914085914086,0.02792492825061978,0.3369769813253328,-1.9368066854887762,2.270944741532977,1.7826029904303449,0.838570275533015,False,False,False,False,False,False
Abdominal pain,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Pain,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Dysphonia,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Pain in extremity,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Dehydration,trial_aligned_chemo,2,180,9,931,182,940,1.1493827160493828,0.24628494013089383,5.3640333316805195,1.1477411477411479,0.0,0.13016729220457787,-2.4580012629748498,1.7843137254901962,1.7310409441062926,0.7476009049108926,False,False,False,False,False,False
Death,trial_aligned_chemo,4,178,19,921,182,940,1.0892962743938497,0.36619861916554464,3.2402262360031426,1.0873337189126664,0.0,0.0889816276216731,-1.8258876255514191,3.730837789661319,1.424911672035017,0.7147681202192873,False,False,False,False,False,False
Fatigue,trial_aligned_chemo,5,177,24,916,182,940,1.0781544256120528,0.4059098639852364,2.8637317508232183,1.076007326007326,0.0,0.07978298345360815,-1.6494421200243734,4.704099821746881,1.3538606264643265,0.7142839709861194,False,False,False,False,False,False
Therapy cessation,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Hepatic failure,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Back pain,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Erythema,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Platelet count decreased,trial_aligned_chemo,2,180,11,929,182,940,0.9383838383838384,0.2062447909890243,4.269510148194951,0.9390609390609391,0.0,-0.06142197491259549,-2.564084759843534,2.10873440285205,1.5347586330994658,0.662830620402998,False,False,False,False,False,False
Renal failure,trial_aligned_chemo,1,181,6,934,182,940,0.860036832412523,0.10292057189787006,7.186739632968106,0.860805860805861,0.0,-0.12474488640062609,-3.321540451490501,1.1354723707664884,1.7977297960209682,0.6876120611973562,False,False,False,False,False,False
Metastases to central nervous system,trial_aligned_chemo,2,180,12,928,182,940,0.8592592592592593,0.19068233930183068,3.872023373145615,0.860805860805861,0.0,-0.1484498458449089,-2.6150054201004984,2.270944741532977,1.4524141876211512,0.6272677516195813,False,False,False,False,False,False
Mucosal inflammation,trial_aligned_chemo,1,181,7,933,182,940,0.7363851617995264,0.09005194349134922,6.021670221593906,0.7378335949764522,0.0,-0.2611759072830124,-3.388211998178789,1.2976827094474153,1.6554849542903427,0.6332049589545304,False,False,False,False,False,False
Sepsis,trial_aligned_chemo,1,181,7,933,182,940,0.7363851617995264,0.09005194349134922,6.021670221593906,0.7378335949764522,0.0,-0.2611759072830124,-3.388211998178789,1.2976827094474153,1.6554849542903427,0.6332049589545304,False,False,False,False,False,False
Seizure,trial_aligned_chemo,1,181,9,931,182,940,0.5715162676488643,0.07196252475620991,4.538901953396267,0.5738705738705739,0.01106954990134619,-0.5005324439403851,-3.516885218976683,1.6221033868092691,1.429299196611216,0.5466913708750146,False,False,False,False,False,False
Acute kidney injury,trial_aligned_chemo,1,181,9,931,182,940,0.5715162676488643,0.07196252475620991,4.538901953396267,0.5738705738705739,0.01106954990134619,-0.5005324439403851,-3.516885218976683,1.6221033868092691,1.429299196611216,0.5466913708750146,False,False,False,False,False,False
Pleural effusion,trial_aligned_chemo,2,180,18,922,182,940,0.5691358024691358,0.13091087314065544,2.474321298767601,0.5738705738705739,0.20746984196056498,-0.5827320149903622,-2.892239274435834,3.2442067736185383,1.0987171772399906,0.47451330295935584,False,False,False,False,False,False
Fall,trial_aligned_chemo,1,181,10,930,182,940,0.5138121546961326,0.0653681086048511,4.038711474877985,0.5164835164835165,0.05460950467270252,-0.6067983019616283,-3.5784689360216246,1.7843137254901962,1.3379017144988388,0.5117328297179168,False,False,False,False,False,False
Hypoaesthesia,trial_aligned_chemo,1,181,10,930,182,940,0.5138121546961326,0.0653681086048511,4.038711474877985,0.5164835164835165,0.05460950467270252,-0.6067983019616283,-3.5784689360216246,1.7843137254901962,1.3379017144988388,0.5117328297179168,False,False,False,False,False,False
Metastases to lung,trial_aligned_chemo,1,181,10,930,182,940,0.5138121546961326,0.0653681086048511,4.038711474877985,0.5164835164835165,0.05460950467270252,-0.6067983019616283,-3.5784689360216246,1.7843137254901962,1.3379017144988388,0.5117328297179168,False,False,False,False,False,False
Pneumonitis,trial_aligned_chemo,1,181,14,926,182,940,0.3654301499605367,0.04775285294364841,2.7964652637145178,0.3689167974882261,0.4329603228461557,-0.9674908497943999,-3.8058930193174407,2.4331550802139037,1.0653927415228295,0.40750111646626475,False,False,False,False,False,False
Anaemia,trial_aligned_chemo,1,181,15,925,182,940,0.3406998158379374,0.0447219266430283,2.595513503667437,0.3443223443223444,0.5597863077128136,-1.0451472340521428,-3.8582723194655113,2.5953654188948305,1.0137705682721165,0.3877561976075044,False,False,False,False,False,False
Asthenia,trial_aligned_chemo,1,181,21,919,182,940,0.24177847934754013,0.03231644380406828,1.8088881756305693,0.24594453165881738,1.4599182253916303,-1.4395796835416352,-4.140645086900523,3.5686274509803924,0.7854291003110035,0.30041807383101027,False,False,False,False,False,False
Neutrophil count decreased,trial_aligned_chemo,2,180,57,883,182,940,0.17212475633528265,0.041641774298791734,0.711471406835325,0.1812222864854444,6.580869030348794,-2.010122418916702,-4.008197259593922,9.570409982174688,0.42538075876968157,0.18371318210042795,False,False,False,False,False,False
Vomiting,trial_aligned_chemo,1,181,32,908,182,940,0.15676795580110497,0.02128479651460197,1.1546359839144924,0.1614010989010989,3.4105330839373384,-1.9641992785721532,-4.551985802481325,5.352941176470588,0.5558829931072052,0.2126191886684082,False,False,False,False,False,False
Diarrhoea,trial_aligned_chemo,1,181,42,898,182,940,0.11812680873454354,0.016153607940687754,0.8638282539134926,0.12297226582940869,5.334144123203324,-2.317119679396438,-4.846979132678946,6.975044563279857,0.4391946867306092,0.16798718276694735,False,False,False,False,False,False
White blood cell count decreased,trial_aligned_chemo,1,181,71,869,182,940,0.06762119679402381,0.00933416280995061,0.4898807047785245,0.07274415725119951,11.315665031397176,-3.0213783780806205,-5.468221118877557,11.679144385026738,0.27300298311794297,0.1044206667488345,False,False,False,False,False,False
Myelosuppression,trial_aligned_chemo,1,181,164,776,182,940,0.026142029376094864,0.0036361741022452342,0.18794636359095773,0.03149289734655589,33.37428273120862,-4.1840001866540355,-6.555453292291698,26.764705882352942,0.12333583375662202,0.047174612701305074,False,False,False,False,False,False
Stomatitis,trastuzumab_deruxtecan_alone,40,142,4,1626,182,1630,114.50704225352112,40.3903994270877,324.62820154376175,89.56043956043955,317.2590583756249,3.0413599973182057,1.6912576217259105,4.419426048565121,8.622466895475762,6.62845040605744,True,True,True,True,True,True
Prescribed underdose,trastuzumab_deruxtecan_alone,9,173,1,1629,182,1630,84.74566473988439,10.672783968055148,672.9104340255467,80.60439560439559,62.52761542210265,2.6587249066846113,0.17748670575174197,1.0044150110375276,7.481511060395585,4.3545447050765,True,True,True,True,True,True
Disease progression,trastuzumab_deruxtecan_alone,78,104,149,1481,182,1630,7.454697986577181,5.314123668088748,10.45751388978586,4.688398849472675,166.7752541760048,1.7523490307033438,1.085250285123395,22.800220750551876,3.4189764171742816,2.831992069853561,True,True,True,True,True,True
Off label use,trastuzumab_deruxtecan_alone,19,163,32,1598,182,1630,5.820935582822086,3.226398348833754,10.501893255559128,5.3176510989010985,39.96086678539461,1.7941862146342886,0.4406200062912473,5.122516556291391,3.682084183639201,2.5192171201164095,True,True,True,True,True,True
Osteonecrosis of jaw,trastuzumab_deruxtecan_alone,3,179,0,1630,182,1630,63.58495821727019,3.2711101769330506,1235.9861615186267,62.387978142076506,18.62239267484757,2.1268964241080885,-1.3749208496950893,0.30132450331125826,6.36326400415605,2.6874803806770213,True,True,False,True,False,False
Carcinoembryonic antigen increased,trastuzumab_deruxtecan_alone,4,178,1,1629,182,1630,36.60674157303371,4.069133731839323,329.3215747886335,35.824175824175825,19.947596126750533,2.166743754197632,-0.9565584701130891,0.5022075055187638,6.036450438940979,2.793969031925394,True,True,False,True,False,False
Throat tightness,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Wheezing,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Anaphylactic reaction,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Vascular pain,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Skin burning sensation,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Rectal prolapse,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Completed suicide,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Pneumonia aspiration,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Amylase increased,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Incorrect product formulation administered,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Aphthous ulcer,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Erythema multiforme,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Sialoadenitis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Wound infection,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Angular cheilitis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
